,state,zipcode,total_income
51772,KS,67416,4544.0
51773,KS,67416,4951.0
51774,KS,67416,7364.0
51775,KS,67416,14348.0
51777,KS,67420,8831.0
51778,KS,67420,19353.0
51779,KS,67420,19554.0
51780,KS,67420,20047.0
51781,KS,67420,29334.0
51782,KS,67420,22510.0
51783,KS,67422,2078.0
51784,KS,67422,5722.0
51785,KS,67422,6218.0
51786,KS,67422,7275.0
51787,KS,67422,13308.0
51788,KS,67422,6446.0001
51789,KS,67423,475.0001
51790,KS,67423,1063.0
51791,KS,67423,1212.0001
51792,KS,67423,2876.0001
51795,KS,67425,1273.0
51796,KS,67425,3224.0001
51797,KS,67425,2900.0
51798,KS,67425,2693.0001
51799,KS,67425,6925.0
51801,KS,67427,767.0
51802,KS,67427,1569.0001
51803,KS,67427,2074.0
51804,KS,67427,3556.0001
51807,KS,67428,2197.0
51808,KS,67428,5265.0
51809,KS,67428,8176.0
51810,KS,67428,8454.0
51811,KS,67428,14456.0
51813,KS,67430,1170.0001
51814,KS,67430,2923.0
51815,KS,67430,2899.0
51816,KS,67430,3164.0
51817,KS,67430,4139.0001
51819,KS,67431,3964.0
51820,KS,67431,10555.0
51821,KS,67431,11433.0
51822,KS,67431,12807.0
51823,KS,67431,24091.0
51825,KS,67432,11738.0
51826,KS,67432,25322.0
51827,KS,67432,27083.0
51828,KS,67432,27395.0
51829,KS,67432,41300.0
51830,KS,67432,19213.0
51831,KS,67436,1063.0001
51832,KS,67436,2851.0
51833,KS,67436,2120.0001
51834,KS,67436,2791.0
51835,KS,67436,3582.0001
51837,KS,67437,2428.0
51838,KS,67437,4896.0
51839,KS,67437,3626.0
51840,KS,67437,4183.0
51841,KS,67437,11702.0
51843,KS,67438,599.0001
51844,KS,67438,1105.0001
51845,KS,67438,1455.0
51846,KS,67438,2951.0001
51849,KS,67439,5026.0
51850,KS,67439,13154.0
51851,KS,67439,13752.0
51852,KS,67439,13217.0
51853,KS,67439,18583.0
51854,KS,67439,14021.0
51855,KS,67441,2021.0
51856,KS,67441,5256.0
51857,KS,67441,4586.0001
51858,KS,67441,4373.0
51859,KS,67441,6264.0001
51861,KS,67442,899.0001
51863,KS,67442,2281.0
51865,KS,67442,3177.0001
51867,KS,67443,2813.0
51868,KS,67443,7168.0
51869,KS,67443,9501.0
51870,KS,67443,11262.0
51871,KS,67443,20468.0
51872,KS,67443,8086.0001
51873,KS,67444,892.0
51874,KS,67444,1920.0001
51875,KS,67444,3787.0
51877,KS,67444,5514.0001
51879,KS,67445,1546.0
51880,KS,67445,2851.0001
51881,KS,67445,2915.0
51882,KS,67445,4793.0001
51885,KS,67446,1153.0
51886,KS,67446,2619.0
51887,KS,67446,2925.0
51888,KS,67446,2752.0
51889,KS,67446,7913.0001
51891,KS,67447,598.0
51892,KS,67447,1310.0001
51893,KS,67447,2013.0
51894,KS,67447,2468.0001
51897,KS,67448,2477.0
51898,KS,67448,5510.0
51899,KS,67448,5400.0
51900,KS,67448,5469.0
51901,KS,67448,15291.0
51903,KS,67449,5569.0
51904,KS,67449,14053.0
51905,KS,67449,12084.0
51906,KS,67449,11055.0
51907,KS,67449,17538.0
51909,KS,67450,877.0
51910,KS,67450,2468.0001
51911,KS,67450,2366.0
51912,KS,67450,1978.0001
51913,KS,67450,8688.0
51915,KS,67451,1389.0001
51916,KS,67451,3540.0
51917,KS,67451,3837.0
51918,KS,67451,4763.0
51919,KS,67451,8895.0
51921,KS,67454,1114.0
51922,KS,67454,2573.0001
51923,KS,67454,3305.0
51924,KS,67454,2291.0001
51925,KS,67454,3926.0001
51927,KS,67455,3351.0
51928,KS,67455,8376.0
51929,KS,67455,7671.0
51930,KS,67455,6245.0
51931,KS,67455,15027.0
51933,KS,67456,8205.0
51934,KS,67456,18364.0
51935,KS,67456,19815.0
51936,KS,67456,22719.0
51937,KS,67456,42886.0
51938,KS,67456,23624.0
51939,KS,67457,1454.0
51940,KS,67457,2838.0001
51941,KS,67457,3924.0
51942,KS,67457,3144.0001
51943,KS,67457,11021.0
51945,KS,67458,459.0
51946,KS,67458,974.0001
51947,KS,67458,3740.0
51951,KS,67460,25901.0
51952,KS,67460,66471.0
51953,KS,67460,74009.0
51954,KS,67460,70035.0
51955,KS,67460,154953.0
51956,KS,67460,108542.0
51957,KS,67464,1620.0
51958,KS,67464,4462.0
51959,KS,67464,5574.0
51960,KS,67464,5249.0
51961,KS,67464,7710.0001
51963,KS,67466,1280.0
51964,KS,67466,2970.0
51965,KS,67466,3789.0
51967,KS,67466,3563.0001
51969,KS,67467,5558.0
51970,KS,67467,12512.0
51971,KS,67467,12298.0
51972,KS,67467,13121.0
51973,KS,67467,19116.0
51974,KS,67467,7656.0001
51975,KS,67468,435.0001
51976,KS,67468,1300.0001
51977,KS,67468,2232.0
51978,KS,67468,2188.0001
51981,KS,67470,1004.0001
51982,KS,67470,2157.0
51983,KS,67470,2727.0001
51984,KS,67470,2275.0
51985,KS,67470,6032.0001
51987,KS,67473,3290.0
51988,KS,67473,7987.0
51989,KS,67473,7212.0
51990,KS,67473,5613.0
51991,KS,67473,16194.0
51993,KS,67480,2955.0
51994,KS,67480,7678.0
51995,KS,67480,8370.0
51996,KS,67480,8163.0
51997,KS,67480,13925.0
51998,KS,67480,8120.0001
51999,KS,67481,1440.0
52000,KS,67481,2929.0
52001,KS,67481,1955.0001
52002,KS,67481,1905.0
52003,KS,67481,4816.0001
52005,KS,67483,517.0001
52006,KS,67483,962.0001
52007,KS,67483,1827.0
52008,KS,67483,3613.0001
52011,KS,67484,1691.0
52012,KS,67484,3156.0001
52013,KS,67484,3345.0
52014,KS,67484,3211.0001
52015,KS,67484,7619.0
52017,KS,67485,643.0
52018,KS,67485,1107.0001
52019,KS,67485,1316.0001
52020,KS,67485,2242.0
52021,KS,67485,3631.0001
52023,KS,67487,2454.0
52024,KS,67487,5271.0
52025,KS,67487,7411.0
52026,KS,67487,5994.0
52027,KS,67487,12601.0
52029,KS,67490,2032.0
52030,KS,67490,3969.0
52031,KS,67490,4450.0
52032,KS,67490,3777.0001
52033,KS,67490,8488.0
52035,KS,67491,421.0
52036,KS,67491,2057.0001
52037,KS,67491,2961.0
52039,KS,67491,5390.0001
52041,KS,67492,583.0
52042,KS,67492,1500.0001
52043,KS,67492,3046.0001
52047,KS,67501,59555.0
52048,KS,67501,118265.0
52049,KS,67501,93781.0
52050,KS,67501,56041.0
52051,KS,67501,59956.0
52052,KS,67501,22403.0
52053,KS,67502,39570.0
52054,KS,67502,94989.0
52055,KS,67502,116198.0
52056,KS,67502,114644.0
52057,KS,67502,246165.0
52058,KS,67502,210297.0
52059,KS,67505,5129.0
52060,KS,67505,11449.0
52061,KS,67505,11488.0
52062,KS,67505,9152.0
52063,KS,67505,16248.0
52065,KS,67510,633.0001
52066,KS,67510,2691.0
52068,KS,67510,3388.0001
52071,KS,67511,498.0001
52072,KS,67511,1362.0001
52073,KS,67511,2119.0
52074,KS,67511,3271.0001
52077,KS,67514,1090.0001
52078,KS,67514,3466.0
52079,KS,67514,4174.0
52080,KS,67514,3055.0
52081,KS,67514,2625.0001
52083,KS,67516,701.0001
52084,KS,67516,2000.0
52085,KS,67516,1252.0001
52086,KS,67516,4021.0001
52089,KS,67520,809.0
52090,KS,67520,1862.0001
52091,KS,67520,2573.0
52093,KS,67520,3728.0001
52095,KS,67522,2956.0
52096,KS,67522,7590.0
52097,KS,67522,9659.0
52098,KS,67522,10478.0
52099,KS,67522,17349.0
52100,KS,67522,8106.0001
52101,KS,67523,624.0001
52102,KS,67523,1487.0
52103,KS,67523,1931.0
52104,KS,67523,3804.0001
52107,KS,67524,1144.0
52108,KS,67524,2680.0001
52109,KS,67524,1562.0001
52110,KS,67524,2909.0
52111,KS,67524,4575.0001
52113,KS,67525,1671.0
52114,KS,67525,4258.0
52115,KS,67525,6345.0
52116,KS,67525,5870.0
52117,KS,67525,15604.0
52119,KS,67526,4245.0
52120,KS,67526,10536.0
52121,KS,67526,13017.0
52122,KS,67526,13837.0
52123,KS,67526,19467.0
52124,KS,67526,6285.0001
52125,KS,67529,565.0001
52126,KS,67529,2469.0
52128,KS,67529,3506.0001
52131,KS,67530,36495.0
52132,KS,67530,83637.0
52133,KS,67530,73686.0
52134,KS,67530,65329.0
52135,KS,67530,107000.0
52136,KS,67530,88798.0
52137,KS,67543,3906.0
52138,KS,67543,9148.0
52139,KS,67543,9223.0
52140,KS,67543,9239.0
52141,KS,67543,18196.0
52143,KS,67544,6557.0
52144,KS,67544,15303.0
52145,KS,67544,14268.0
52146,KS,67544,15034.0
52147,KS,67544,18159.0
52148,KS,67544,8643.0001
52149,KS,67546,3847.0
52150,KS,67546,9986.0
52151,KS,67546,12162.0
52152,KS,67546,13292.0
52153,KS,67546,27737.0
52154,KS,67546,8335.0001
52155,KS,67547,3332.0
52156,KS,67547,9195.0
52157,KS,67547,7126.0
52158,KS,67547,6824.0
52159,KS,67547,10289.0
52160,KS,67547,7136.0001
52161,KS,67548,3382.0
52162,KS,67548,6708.0
52163,KS,67548,6029.0
52164,KS,67548,4637.0
52165,KS,67548,15700.0
52167,KS,67550,9838.0
52168,KS,67550,24093.0
52169,KS,67550,20040.0
52170,KS,67550,17801.0
52171,KS,67550,30408.0
52172,KS,67550,18985.0
52173,KS,67552,924.0001
52174,KS,67552,3412.0
52175,KS,67552,3139.0001
52176,KS,67552,3014.0
52177,KS,67552,5768.0001
52179,KS,67554,7276.0
52180,KS,67554,17378.0
52181,KS,67554,18583.0
52182,KS,67554,16381.0
52183,KS,67554,27725.0
52184,KS,67554,10192.0001
52185,KS,67556,684.0001
52186,KS,67556,1363.0
52187,KS,67556,2778.0001
52191,KS,67557,1099.0001
52192,KS,67557,3164.0
52193,KS,67557,2803.0
52194,KS,67557,2546.0001
52195,KS,67557,3463.0001
52197,KS,67560,2847.0
52198,KS,67560,7412.0
52199,KS,67560,8344.0
52200,KS,67560,6444.0
52201,KS,67560,20418.0
52203,KS,67561,2938.0
52204,KS,67561,6117.0
52205,KS,67561,7495.0
52206,KS,67561,5565.0
52207,KS,67561,8215.0
52209,KS,67563,514.0
52210,KS,67563,1016.0001
52211,KS,67563,3208.0
52213,KS,67563,5033.0
52215,KS,67564,567.0001
52216,KS,67564,1206.0001
52217,KS,67564,2251.0
52219,KS,67564,3253.0001
52221,KS,67565,770.0
52222,KS,67565,1742.0001
52223,KS,67565,2257.0
52224,KS,67565,3817.0001
52227,KS,67566,1236.0
52228,KS,67566,2600.0
52229,KS,67566,2920.0001
52230,KS,67566,2074.0
52231,KS,67566,3800.0001
52233,KS,67567,849.0001
52234,KS,67567,1924.0001
52235,KS,67567,2252.0
52236,KS,67567,2529.0001
52237,KS,67567,3291.0001
52239,KS,67568,369.0001
52240,KS,67568,1187.0
52241,KS,67568,2169.0001
52242,KS,67568,2156.0001
52245,KS,67570,2373.0
52246,KS,67570,5500.0
52247,KS,67570,5761.0
52248,KS,67570,7692.0
52249,KS,67570,12791.0
52251,KS,67572,836.0
52252,KS,67572,1781.0001
52253,KS,67572,1571.0001
52254,KS,67572,2592.0
52255,KS,67572,4271.0001
52257,KS,67575,1026.0
52258,KS,67575,1661.0001
52259,KS,67575,3817.0
52261,KS,67575,2903.0001
52263,KS,67576,3433.0
52264,KS,67576,7242.0
52265,KS,67576,9031.0
52266,KS,67576,7305.0
52267,KS,67576,17891.0
52269,KS,67578,2744.0
52270,KS,67578,5480.0
52271,KS,67578,5952.0
52272,KS,67578,5149.0
52273,KS,67578,9696.0
52275,KS,67579,4964.0
52276,KS,67579,11491.0
52277,KS,67579,11233.0
52278,KS,67579,12130.0
52279,KS,67579,21286.0
52280,KS,67579,8746.0001
52281,KS,67581,764.0
52282,KS,67581,2141.0001
52284,KS,67581,2970.0001
52287,KS,67583,1603.0
52288,KS,67583,3703.0
52289,KS,67583,4201.0
52290,KS,67583,2959.0
52291,KS,67583,5446.0001
52293,KS,67584,276.0
52294,KS,67584,938.0001
52295,KS,67584,1642.0
52296,KS,67584,3427.0001
52299,KS,67601,49951.0
52300,KS,67601,90384.0
52301,KS,67601,89316.0
52302,KS,67601,93855.0
52303,KS,67601,191594.0
52304,KS,67601,161968.0
52305,KS,67621,911.0001
52306,KS,67621,1779.0
52307,KS,67621,1506.0001
52308,KS,67621,3621.0
52311,KS,67622,1134.0001
52312,KS,67622,2547.0
52313,KS,67622,1883.0001
52314,KS,67622,2111.0
52315,KS,67622,2963.0001
52317,KS,67623,425.0001
52318,KS,67623,839.0001
52319,KS,67623,1373.0
52320,KS,67623,4187.0001
52323,KS,67634,526.0001
52324,KS,67634,2697.0
52326,KS,67634,2436.0001
52329,KS,67637,4852.0
52330,KS,67637,11235.0
52331,KS,67637,12477.0
52332,KS,67637,12858.0
52333,KS,67637,18731.0
52334,KS,67637,11462.0001
52335,KS,67640,863.0001
52336,KS,67640,2495.0
52337,KS,67640,2215.0001
52338,KS,67640,2174.0
52339,KS,67640,3763.0001
52341,KS,67642,3815.0
52342,KS,67642,7516.0
52343,KS,67642,5661.0
52344,KS,67642,6562.0
52345,KS,67642,14731.0
52347,KS,67643,573.0
52348,KS,67643,1115.0001
52349,KS,67643,2485.0001
52353,KS,67644,448.0001
52354,KS,67644,986.0
52355,KS,67644,2601.0001
52359,KS,67645,712.0
52360,KS,67645,1913.0
52361,KS,67645,1553.0001
52362,KS,67645,2063.0
52363,KS,67645,3953.0001
52365,KS,67646,1218.0001
52366,KS,67646,2907.0
52367,KS,67646,2934.0001
52368,KS,67646,2118.0
52369,KS,67646,5699.0001
52371,KS,67647,429.0
52372,KS,67647,1100.0001
52373,KS,67647,1471.0
52374,KS,67647,4080.0001
52377,KS,67648,817.0001
52378,KS,67648,2293.0
52379,KS,67648,2687.0
52380,KS,67648,3242.0001
52383,KS,67649,461.0001
52384,KS,67649,1320.0
52385,KS,67649,2521.0001
52389,KS,67650,408.0001
52390,KS,67650,1322.0
52391,KS,67650,3606.0001
52395,KS,67651,927.0
52396,KS,67651,1530.0001
52397,KS,67651,3534.0
52399,KS,67651,2984.0001
52401,KS,67653,710.0
52402,KS,67653,1243.0001
52403,KS,67653,1926.0001
52407,KS,67654,7462.0
52408,KS,67654,17863.0
52409,KS,67654,14959.0
52410,KS,67654,12823.0
52411,KS,67654,26443.0
52412,KS,67654,21777.0
52413,KS,67657,662.0001
52414,KS,67657,1519.0
52415,KS,67657,1627.0001
52416,KS,67657,3451.0001
52419,KS,67661,6668.0
52420,KS,67661,14569.0
52421,KS,67661,15122.0
52422,KS,67661,13450.0
52423,KS,67661,20865.0
52424,KS,67661,11752.0
52425,KS,67663,4871.0
52426,KS,67663,10775.0
52427,KS,67663,12493.0
52428,KS,67663,10258.0
52429,KS,67663,16983.0
52430,KS,67663,8962.0001
52431,KS,67664,574.0001
52432,KS,67664,2321.0
52434,KS,67664,2608.0001
52437,KS,67665,11448.0
52438,KS,67665,22077.0
52439,KS,67665,20958.0
52440,KS,67665,19729.0
52441,KS,67665,27947.0
52442,KS,67665,21326.0
52443,KS,67669,3667.0
52444,KS,67669,8212.0
52445,KS,67669,7332.0
52446,KS,67669,7104.0
52447,KS,67669,9181.0
52448,KS,67669,8257.0001
52449,KS,67671,3143.0
52450,KS,67671,6120.0
52451,KS,67671,9391.0
52452,KS,67671,7417.0
52453,KS,67671,19442.0
52455,KS,67672,4657.0
52456,KS,67672,9730.0
52457,KS,67672,10790.0
52458,KS,67672,9769.0
52459,KS,67672,18904.0
52460,KS,67672,8200.0001
52461,KS,67701,12417.0
52462,KS,67701,27597.0
52463,KS,67701,28205.0
52464,KS,67701,25955.0
52465,KS,67701,54415.0
52466,KS,67701,36919.0
52467,KS,67730,3765.0
52468,KS,67730,7275.0
52469,KS,67730,7580.0
52470,KS,67730,6877.0
52471,KS,67730,12091.0
52472,KS,67730,15927.0001
52473,KS,67731,1109.0
52474,KS,67731,2837.0
52475,KS,67731,1979.0001
52476,KS,67731,2682.0
52477,KS,67731,5418.0001
52479,KS,67732,676.0001
52480,KS,67732,1871.0
52481,KS,67732,2044.0
52482,KS,67732,3202.0001
52483,KS,67732,5567.0
52485,KS,67735,10890.0
52486,KS,67735,21845.0
52487,KS,67735,24898.0
52488,KS,67735,20858.0
52489,KS,67735,33554.0
52490,KS,67735,19538.0
52491,KS,67737,900.0001
52492,KS,67737,1987.0
52493,KS,67737,2104.0001
52494,KS,67737,3171.0
52495,KS,67737,6450.0001
52497,KS,67738,1014.0
52498,KS,67738,1489.0001
52499,KS,67738,2659.0
52500,KS,67738,1850.0001
52501,KS,67738,5487.0
52503,KS,67739,564.0
52504,KS,67739,1666.0001
52506,KS,67739,2508.0001
52509,KS,67740,3473.0
52510,KS,67740,7278.0
52511,KS,67740,9151.0
52512,KS,67740,7654.0
52513,KS,67740,14645.0
52514,KS,67740,13619.0
52515,KS,67741,537.0
52516,KS,67741,1302.0001
52517,KS,67741,3324.0001
52521,KS,67745,562.0001
52522,KS,67745,1143.0001
52523,KS,67745,2514.0
52525,KS,67745,3635.0001
52527,KS,67748,5185.0
52528,KS,67748,11779.0
52529,KS,67748,13139.0
52530,KS,67748,9174.0
52531,KS,67748,18857.0
52532,KS,67748,19328.0
52533,KS,67749,4822.0
52534,KS,67749,8862.0
52535,KS,67749,9133.0
52536,KS,67749,9419.0
52537,KS,67749,16659.0
52539,KS,67752,2624.0
52540,KS,67752,6078.0
52541,KS,67752,6105.0
52542,KS,67752,6365.0
52543,KS,67752,16074.0
52545,KS,67753,663.0
52546,KS,67753,1993.0001
52547,KS,67753,2779.0
52548,KS,67753,2178.0001
52549,KS,67753,4212.0001
52551,KS,67756,3848.0
52552,KS,67756,8309.0
52553,KS,67756,9272.0
52554,KS,67756,7153.0
52555,KS,67756,18985.0
52557,KS,67757,959.0
52558,KS,67757,2241.0
52559,KS,67757,3537.0
52561,KS,67757,5505.0001
52563,KS,67758,1946.0
52564,KS,67758,4114.0
52565,KS,67758,5092.0
52566,KS,67758,4755.0001
52567,KS,67758,11021.0
52569,KS,67761,369.0001
52570,KS,67761,2080.0
52572,KS,67761,2836.0001
52575,KS,67762,429.0001
52576,KS,67762,1012.0001
52577,KS,67762,1790.0
52579,KS,67762,5392.0001
52581,KS,67764,787.0
52582,KS,67764,1633.0001
52583,KS,67764,2586.0
52585,KS,67764,3214.0001
52587,KS,67801,56905.0
52588,KS,67801,178804.0
52589,KS,67801,122081.0
52590,KS,67801,93801.0
52591,KS,67801,137126.0
52592,KS,67801,103209.0
52593,KS,67831,1462.0
52594,KS,67831,4419.0
52595,KS,67831,4771.0
52596,KS,67831,3906.0
52597,KS,67831,10191.0
52599,KS,67834,1369.0001
52600,KS,67834,3267.0
52601,KS,67834,3682.0
52602,KS,67834,3896.0
52603,KS,67834,10628.0
52605,KS,67835,4806.0
52606,KS,67835,11533.0
52607,KS,67835,11583.0
52608,KS,67835,12999.0
52609,KS,67835,29741.0
52610,KS,67835,21454.0
52611,KS,67837,1011.0
52612,KS,67837,2969.0
52613,KS,67837,4029.0
52614,KS,67837,3304.0
52615,KS,67837,8286.0
52616,KS,67837,7637.0001
52617,KS,67838,1785.0
52618,KS,67838,4453.0001
52619,KS,67838,5504.0
52620,KS,67838,2991.0001
52621,KS,67838,7841.0
52623,KS,67839,2964.0
52624,KS,67839,6730.0
52625,KS,67839,5402.0
52626,KS,67839,5618.0
52627,KS,67839,16214.0
52629,KS,67841,710.0001
52630,KS,67841,1253.0001
52631,KS,67841,2712.0
52633,KS,67841,2617.0001
52635,KS,67842,722.0
52636,KS,67842,1646.0001
52637,KS,67842,3335.0
52639,KS,67842,4633.0001
52641,KS,67844,1360.0001
52642,KS,67844,4305.0
52643,KS,67844,3699.0
52644,KS,67844,3066.0001
52645,KS,67844,13676.0
52647,KS,67846,72828.0
52648,KS,67846,190562.0
52649,KS,67846,150728.0
52650,KS,67846,119237.0
52651,KS,67846,185409.0
52652,KS,67846,179263.0
52653,KS,67849,668.0001
52654,KS,67849,2337.0
52655,KS,67849,1267.0001
52656,KS,67849,1970.0
52657,KS,67849,3940.0001
52659,KS,67850,560.0
52660,KS,67850,1438.0001
52661,KS,67850,2728.0
52663,KS,67850,3631.0001
52665,KS,67851,4476.0
52666,KS,67851,12036.0
52667,KS,67851,11997.0
52668,KS,67851,13098.0
52669,KS,67851,25080.0
52670,KS,67851,5860.0001
52671,KS,67853,1017.0001
52672,KS,67853,3174.0
52673,KS,67853,3857.0
52674,KS,67853,3252.0001
52675,KS,67853,17452.0
52677,KS,67854,2316.0
52678,KS,67854,5974.0
52679,KS,67854,4388.0
52680,KS,67854,5870.0
52681,KS,67854,14875.0
52683,KS,67855,3228.0
52684,KS,67855,7289.0
52685,KS,67855,8848.0
52686,KS,67855,7412.0
52687,KS,67855,12966.0
52688,KS,67855,15678.0
52689,KS,67859,777.0001
52690,KS,67859,2659.0
52691,KS,67859,2787.0001
52692,KS,67859,1979.0001
52693,KS,67859,6570.0
52695,KS,67860,4088.0
52696,KS,67860,12089.0
52697,KS,67860,14920.0
52698,KS,67860,12175.0
52699,KS,67860,22582.0
52700,KS,67860,17685.0
52701,KS,67861,3565.0
52702,KS,67861,9103.0
52703,KS,67861,9401.0
52704,KS,67861,7375.0
52705,KS,67861,13666.0
52706,KS,67861,11918.0
52707,KS,67863,376.0001
52708,KS,67863,1041.0
52709,KS,67863,1665.0001
52710,KS,67863,5125.0
52713,KS,67864,3591.0
52714,KS,67864,7554.0
52715,KS,67864,10097.0
52716,KS,67864,9178.0
52717,KS,67864,18178.0
52718,KS,67864,7653.0001
52719,KS,67865,1761.0
52720,KS,67865,4374.0
52721,KS,67865,4037.0
52722,KS,67865,4262.0
52723,KS,67865,11923.0
52725,KS,67867,2948.0
52726,KS,67867,6233.0
52727,KS,67867,7936.0
52728,KS,67867,6778.0
52729,KS,67867,13240.0
52730,KS,67867,15826.0001
52731,KS,67868,305.0001
52732,KS,67868,2025.0
52734,KS,67868,3591.0001
52737,KS,67869,2320.0
52738,KS,67869,4662.0
52739,KS,67869,7210.0
52740,KS,67869,4720.0
52741,KS,67869,12589.0
52742,KS,67869,12370.0001
52743,KS,67870,2587.0
52744,KS,67870,6488.0
52745,KS,67870,7899.0
52746,KS,67870,6389.0
52747,KS,67870,14257.0
52749,KS,67871,8333.0
52750,KS,67871,18578.0
52751,KS,67871,24796.0
52752,KS,67871,22221.0
52753,KS,67871,45799.0
52754,KS,67871,60056.0
52755,KS,67876,2072.0
52756,KS,67876,4069.0
52757,KS,67876,6032.0
52758,KS,67876,6954.0
52759,KS,67876,19710.0
52761,KS,67877,3216.0
52762,KS,67877,9206.0
52763,KS,67877,9954.0
52764,KS,67877,8046.0
52765,KS,67877,17237.0
52766,KS,67877,19845.0
52767,KS,67878,4000.0
52768,KS,67878,10789.0
52769,KS,67878,8583.0
52770,KS,67878,7974.0
52771,KS,67878,12964.0
52772,KS,67878,6308.0001
52773,KS,67879,1992.0
52774,KS,67879,4489.0
52775,KS,67879,6264.0
52776,KS,67879,6031.0
52777,KS,67879,9758.0
52778,KS,67879,7148.0001
52779,KS,67880,12293.0
52780,KS,67880,28517.0
52781,KS,67880,31524.0
52782,KS,67880,29986.0
52783,KS,67880,53451.0
52784,KS,67880,29226.0
52785,KS,67882,437.0001
52786,KS,67882,1260.0
52787,KS,67882,2030.0001
52788,KS,67882,1882.0
52789,KS,67882,4118.0001
52791,KS,67901,37993.0
52792,KS,67901,112517.0
52793,KS,67901,75969.0
52794,KS,67901,55904.0
52795,KS,67901,79575.0
52796,KS,67901,59289.0
52797,KS,67950,3738.0
52798,KS,67950,8741.0
52799,KS,67950,9201.0
52800,KS,67950,9192.0
52801,KS,67950,14383.0
52802,KS,67950,10062.0001
52803,KS,67951,7366.0
52804,KS,67951,20114.0
52805,KS,67951,19769.0
52806,KS,67951,18573.0
52807,KS,67951,31913.0
52808,KS,67951,29699.0
52809,KS,67952,864.0
52810,KS,67952,2658.0001
52811,KS,67952,3127.0
52812,KS,67952,2432.0
52813,KS,67952,5970.0001
52815,KS,67954,1388.0
52816,KS,67954,3109.0001
52817,KS,67954,2338.0
52818,KS,67954,2800.0001
52819,KS,67954,3337.0001
52833,KY,40003,3557.0
52834,KY,40003,7956.0
52835,KY,40003,9004.0
52836,KY,40003,10073.0
52837,KY,40003,22051.0
52839,KY,40004,60769.0
52840,KY,40004,143874.0
52841,KY,40004,143236.0
52842,KY,40004,123679.0
52843,KY,40004,238580.0
52844,KY,40004,190337.0
52845,KY,40006,8378.0
52846,KY,40006,19622.0
52847,KY,40006,22942.0
52848,KY,40006,20848.0
52849,KY,40006,31927.0
52850,KY,40006,9441.0001
52851,KY,40007,623.0
52852,KY,40007,919.0001
52853,KY,40007,3084.0001
52857,KY,40008,8113.0
52858,KY,40008,18070.0
52859,KY,40008,19011.0
52860,KY,40008,17442.0
52861,KY,40008,28526.0
52862,KY,40008,11677.0001
52863,KY,40009,2024.0
52864,KY,40009,4000.0
52865,KY,40009,4435.0
52866,KY,40009,2381.0001
52867,KY,40009,4804.0001
52869,KY,40010,929.0001
52870,KY,40010,1643.0001
52871,KY,40010,2193.0
52872,KY,40010,2439.0001
52873,KY,40010,12895.0
52874,KY,40010,13589.0001
52875,KY,40011,4764.0
52876,KY,40011,10883.0
52877,KY,40011,11913.0
52878,KY,40011,10825.0
52879,KY,40011,20502.0
52881,KY,40012,1274.0
52882,KY,40012,2955.0
52883,KY,40012,2855.0001
52884,KY,40012,2143.0001
52885,KY,40012,2782.0001
52887,KY,40013,9184.0
52888,KY,40013,24708.0
52889,KY,40013,28933.0
52890,KY,40013,35371.0
52891,KY,40013,71640.0
52892,KY,40013,21516.0
52893,KY,40014,29700.0
52894,KY,40014,59741.0
52895,KY,40014,76400.0
52896,KY,40014,89679.0
52897,KY,40014,345666.0
52898,KY,40014,399813.0
52899,KY,40019,7936.0
52900,KY,40019,18477.0
52901,KY,40019,16415.0
52902,KY,40019,12154.0
52903,KY,40019,20301.0
52904,KY,40019,7769.0001
52905,KY,40022,1936.0
52906,KY,40022,3401.0
52907,KY,40022,3040.0001
52908,KY,40022,5840.0
52909,KY,40022,13721.0
52910,KY,40022,24616.0001
52911,KY,40023,6833.0
52912,KY,40023,12861.0
52913,KY,40023,19262.0
52914,KY,40023,25911.0
52915,KY,40023,123024.0
52916,KY,40023,136680.0
52917,KY,40026,6553.0
52918,KY,40026,12556.0
52919,KY,40026,17992.0
52920,KY,40026,23794.0
52921,KY,40026,95955.0
52922,KY,40026,223397.0
52923,KY,40031,33552.0
52924,KY,40031,75416.0
52925,KY,40031,83335.0
52926,KY,40031,94865.0
52927,KY,40031,284371.0
52928,KY,40031,178953.0
52929,KY,40033,27370.0
52930,KY,40033,57794.0
52931,KY,40033,49471.0
52932,KY,40033,40982.0
52933,KY,40033,65412.0
52934,KY,40033,38039.0
52935,KY,40037,5200.0
52936,KY,40037,13472.0
52937,KY,40037,15671.0
52938,KY,40037,12123.0
52939,KY,40037,20327.0
52941,KY,40040,1116.0
52942,KY,40040,2034.0001
52943,KY,40040,2520.0
52944,KY,40040,2226.0001
52945,KY,40040,2926.0001
52947,KY,40041,329.0
52948,KY,40041,1241.0
52949,KY,40041,2342.0
