state,zip_code,total_income
CO,80645,44174
CO,80645,27415
CO,80648,1803
CO,80648,5487
CO,80648,6072
CO,80648,9162
CO,80648,22917
CO,80649,455
CO,80649,1658
CO,80649,3207
CO,80649,6288
CO,80650,2515
CO,80650,7700
CO,80650,10729
CO,80650,10083
CO,80650,18383
CO,80650,6530
CO,80651,7465
CO,80651,20602
CO,80651,25137
CO,80651,22907
CO,80651,54509
CO,80651,43513
CO,80652,831
CO,80652,2331
CO,80652,3157
CO,80652,2871
CO,80652,6516
CO,80652,5644
CO,80653,1182
CO,80653,2725
CO,80653,4607
CO,80653,3743
CO,80653,14327
CO,80654,4858
CO,80654,12477
CO,80654,17871
CO,80654,18170
CO,80654,34466
CO,80654,16773
CO,80701,30348
CO,80701,87730
CO,80701,79221
CO,80701,60445
CO,80701,106524
CO,80701,62047
CO,80705,2199
CO,80705,5468
CO,80705,5222
CO,80705,2873
CO,80705,2663
CO,80720,4373
CO,80720,9982
CO,80720,11193
CO,80720,10609
CO,80720,17190
CO,80720,6263
CO,80722,582
CO,80722,1728
CO,80722,1386
CO,80722,2162
CO,80722,8326
CO,80723,13442
CO,80723,32589
CO,80723,32175
CO,80723,25384
CO,80723,44589
CO,80723,27126
CO,80726,801
CO,80726,1648
CO,80726,3509
CO,80726,3920
CO,80727,756
CO,80727,2039
CO,80727,1596
CO,80727,3474
CO,80728,1516
CO,80728,3748
CO,80728,4777
CO,80728,3553
CO,80728,11297
CO,80729,631
CO,80729,1427
CO,80729,1788
CO,80729,2629
CO,80729,11465
CO,80731,2548
CO,80731,5619
CO,80731,7301
CO,80731,7167
CO,80731,12882
CO,80731,11091
CO,80733,1014
CO,80733,2584
CO,80733,3777
CO,80733,1737
CO,80733,5116
CO,80734,5092
CO,80734,15306
CO,80734,13305
CO,80734,10475
CO,80734,23659
CO,80734,13092
CO,80735,743
CO,80735,1427
CO,80735,3535
CO,80735,2734
CO,80736,1049
CO,80736,2826
CO,80736,2893
CO,80736,2752
CO,80736,9808
CO,80737,3638
CO,80737,5744
CO,80737,6231
CO,80737,5264
CO,80737,12933
CO,80741,2000
CO,80741,3517
CO,80741,4255
CO,80741,3973
CO,80741,12389
CO,80742,372
CO,80742,811
CO,80742,1395
CO,80742,4134
CO,80743,1899
CO,80743,6088
CO,80743,4003
CO,80743,3147
CO,80743,10288
CO,80744,1081
CO,80744,2593
CO,80744,2678
CO,80744,2953
CO,80747,677
CO,80747,2196
CO,80747,2321
CO,80747,2265
CO,80747,3855
CO,80749,614
CO,80749,3035
CO,80749,3562
CO,80750,644
CO,80750,1593
CO,80750,2439
CO,80750,1800
CO,80750,3113
CO,80751,29689
CO,80751,66473
CO,80751,67733
CO,80751,59751
CO,80751,102879
CO,80751,76064
CO,80758,6429
CO,80758,17084
CO,80758,15024
CO,80758,15235
CO,80758,24833
CO,80758,24980
CO,80759,9074
CO,80759,24571
CO,80759,18760
CO,80759,16086
CO,80759,23283
CO,80759,20380
CO,80804,486
CO,80804,2120
CO,80804,4325
CO,80805,708
CO,80805,1875
CO,80805,1536
CO,80805,3894
CO,80807,7775
CO,80807,20489
CO,80807,17993
CO,80807,14928
CO,80807,29842
CO,80807,28144
CO,80808,12322
CO,80808,26927
CO,80808,27789
CO,80808,26310
CO,80808,50812
CO,80808,25875
CO,80809,2109
CO,80809,6283
CO,80809,8204
CO,80809,8188
CO,80809,20323
CO,80809,20746
CO,80810,1609
CO,80810,4416
CO,80810,5457
CO,80810,4561
CO,80810,7893
CO,80810,8139
CO,80813,5070
CO,80813,13949
CO,80813,9775
CO,80813,7135
CO,80813,19166
CO,80814,7336
CO,80814,14937
CO,80814,18271
CO,80814,21558
CO,80814,52514
CO,80814,39207
CO,80815,1567
CO,80815,4366
CO,80815,5327
CO,80815,3287
CO,80815,8507
CO,80816,9634
CO,80816,23982
CO,80816,29120
CO,80816,29364
CO,80816,58955
CO,80816,43414
CO,80817,55686
CO,80817,155138
CO,80817,145627
CO,80817,123440
CO,80817,177995
CO,80817,35817
CO,80818,830
CO,80818,2651
CO,80818,3041
CO,80820,1308
CO,80820,3032
CO,80820,2956
CO,80820,4205
CO,80820,7982
CO,80820,10224
CO,80821,2099
CO,80821,4386
CO,80821,4976
CO,80821,3751
CO,80821,9865
CO,80824,405
CO,80824,910
CO,80824,2348
CO,80824,3527
CO,80825,692
CO,80825,1509
CO,80825,3190
CO,80825,5419
CO,80827,1347
CO,80827,3167
CO,80827,3872
CO,80827,3575
CO,80827,11763
CO,80828,5272
CO,80828,11086
CO,80828,12207
CO,80828,10640
CO,80828,16466
CO,80828,10420
CO,80829,11124
CO,80829,23595
CO,80829,25736
CO,80829,24188
CO,80829,69620
CO,80829,109566
CO,80831,41805
CO,80831,96258
CO,80831,141392
CO,80831,173753
CO,80831,506744
CO,80831,196174
CO,80832,1437
CO,80832,3038
CO,80832,3085
CO,80832,2495
CO,80832,6945
CO,80833,1141
CO,80833,3276
CO,80833,3166
CO,80833,2193
CO,80833,3519
CO,80834,600
CO,80834,2561
CO,80834,3101
CO,80835,1743
CO,80835,3819
CO,80835,4182
CO,80835,3267
CO,80835,8529
CO,80836,1920
CO,80836,5315
CO,80836,4786
CO,80836,4440
CO,80836,8927
CO,80840,8938
CO,80840,7873
CO,80840,8447
CO,80840,6969
CO,80840,17554
CO,80861,459
CO,80861,1130
CO,80861,1225
CO,80861,2409
CO,80863,20368
CO,80863,43182
CO,80863,51700
CO,80863,57107
CO,80863,174760
CO,80863,117806
CO,80864,2494
CO,80864,5428
CO,80864,7021
CO,80864,6241
CO,80864,8722
CO,80902,14085
CO,80902,59371
CO,80902,33902
CO,80902,18180
CO,80902,19222
CO,80903,34059
CO,80903,78067
CO,80903,62558
CO,80903,42833
CO,80903,95235
CO,80903,99142
CO,80904,45615
CO,80904,109039
CO,80904,101358
CO,80904,81065
CO,80904,199253
CO,80904,297344
CO,80905,42249
CO,80905,101665
CO,80905,78173
CO,80905,53629
CO,80905,114052
CO,80905,93169
CO,80906,65111
CO,80906,152364
CO,80906,137735
CO,80906,133830
CO,80906,392952
CO,80906,1065314
CO,80907,63189
CO,80907,151331
CO,80907,132356
CO,80907,108701
CO,80907,208119
CO,80907,174736
CO,80908,26674
CO,80908,54479
CO,80908,73700
CO,80908,101217
CO,80908,419724
CO,80908,635956
CO,80909,91694
CO,80909,194005
CO,80909,152783
CO,80909,113690
CO,80909,178216
CO,80909,74201
CO,80910,80449
CO,80910,177757
CO,80910,123929
CO,80910,65746
CO,80910,62643
CO,80910,18537
CO,80911,64995
CO,80911,181023
CO,80911,179134
CO,80911,141262
CO,80911,198622
CO,80911,36974
CO,80915,49275
CO,80915,129598
CO,80915,113102
CO,80915,83636
CO,80915,116332
CO,80915,39503
CO,80916,91049
CO,80916,218727
CO,80916,160715
CO,80916,98266
CO,80916,102236
CO,80916,17552
CO,80917,66794
CO,80917,165951
CO,80917,148862
CO,80917,129426
CO,80917,208935
CO,80917,64981
CO,80918,97393
CO,80918,236284
CO,80918,233834
CO,80918,214624
CO,80918,469099
CO,80918,258280
CO,80919,40240
CO,80919,97664
CO,80919,116896
CO,80919,142675
CO,80919,497471
CO,80919,634734
CO,80920,59532
CO,80920,137606
CO,80920,160955
CO,80920,189122
CO,80920,585503
CO,80920,505338
CO,80921,29312
CO,80921,59199
CO,80921,77244
CO,80921,104689
CO,80921,484286
CO,80921,870744
CO,80922,47594
CO,80922,126197
CO,80922,146162
CO,80922,156945
CO,80922,313018
CO,80922,80387
CO,80923,46952
CO,80923,118476
CO,80923,159642
CO,80923,173393
CO,80923,418442
CO,80923,131140
CO,80924,15544
CO,80924,32108
CO,80924,45359
CO,80924,53509
CO,80924,291297
CO,80924,277877
CO,80925,18839
CO,80925,60910
CO,80925,77049
CO,80925,84707
CO,80925,139325
CO,80925,26459
CO,80926,3085
CO,80926,6882
CO,80926,6319
CO,80926,6031
CO,80926,17627
CO,80926,19636
CO,80927,6758
CO,80927,18808
CO,80927,33269
CO,80927,44645
CO,80927,133930
CO,80927,52214
CO,80928,1866
CO,80928,4904
CO,80928,4478
CO,80928,4135
CO,80928,5341
CO,80929,664
CO,80929,1131
CO,80929,3322
CO,80929,9296
CO,80930,2245
CO,80930,6667
CO,80930,6965
CO,80930,6335
CO,80930,16607
CO,80938,848
CO,80938,2937
CO,80938,4035
CO,80938,5234
CO,80938,12317
CO,80951,6620
CO,80951,19612
CO,80951,25738
CO,80951,23892
CO,80951,43062
CO,81001,71754
CO,81001,137158
CO,81001,98140
CO,81001,68510
CO,81001,106310
CO,81001,106954
CO,81003,32626
CO,81003,67192
CO,81003,41468
CO,81003,26639
CO,81003,29714
CO,81003,23526
CO,81004,64510
CO,81004,126416
CO,81004,81662
CO,81004,52192
CO,81004,64175
CO,81004,34360
CO,81005,65362
CO,81005,151834
CO,81005,152240
CO,81005,131850
CO,81005,224424
CO,81005,135204
CO,81006,21759
CO,81006,48130
CO,81006,53644
CO,81006,51132
CO,81006,105878
CO,81006,60161
CO,81007,53947
CO,81007,125520
CO,81007,158884
CO,81007,168382
CO,81007,365621
CO,81007,169625
CO,81008,24138
CO,81008,58852
CO,81008,66636
CO,81008,53883
CO,81008,97638
CO,81008,65901
CO,81020,2010
CO,81020,3825
CO,81020,3436
CO,81020,2442
CO,81020,7229
CO,81022,3513
CO,81022,7058
CO,81022,5664
CO,81022,4982
CO,81022,8784
CO,81023,2112
CO,81023,4832
CO,81023,5933
CO,81023,6535
CO,81023,14424
CO,81023,19143
CO,81025,2028
CO,81025,3389
CO,81025,3083
CO,81025,2580
CO,81025,3888
CO,81029,421
CO,81029,1382
CO,81029,2458
CO,81036,1691
CO,81036,4077
CO,81036,5048
CO,81036,4110
CO,81036,7346
CO,81039,3853
CO,81039,8085
CO,81039,8237
CO,81039,5298
CO,81039,15693
CO,81040,1030
CO,81040,2051
CO,81040,1749
CO,81040,3669
CO,81041,1359
CO,81041,3005
CO,81041,1987
CO,81041,4327
CO,81047,2994
CO,81047,6753
CO,81047,6140
CO,81047,4242
CO,81047,9397
CO,81050,20470
CO,81050,40250
CO,81050,37290
CO,81050,28799
CO,81050,40491
CO,81050,17960
CO,81052,19166
CO,81052,41337
CO,81052,32676
CO,81052,24803
CO,81052,38602
CO,81052,29259
CO,81054,7315
CO,81054,14959
CO,81054,8916
CO,81054,6286
CO,81054,13866
CO,81055,3376
CO,81055,5943
CO,81055,6726
CO,81055,6071
CO,81055,10696
CO,81055,10635
CO,81057,772
CO,81057,1222
CO,81057,3015
CO,81057,3198
CO,81058,1874
CO,81058,3960
CO,81058,2895
CO,81058,3113
CO,81058,3147
CO,81062,1598
CO,81062,2863
CO,81062,3669
CO,81062,3902
CO,81063,3125
CO,81063,6741
CO,81063,6519
CO,81063,3373
CO,81063,7062
CO,81064,471
CO,81064,1445
CO,81064,2086
CO,81067,11173
CO,81067,23098
CO,81067,18778
CO,81067,13813
CO,81067,17371
CO,81067,9346
CO,81069,3871
CO,81069,7318
CO,81069,9021
CO,81069,10803
CO,81069,23242
CO,81069,12162
CO,81071,383
CO,81071,1045
CO,81071,2890
CO,81071,6503
CO,81073,3779
CO,81073,7224
CO,81073,6650
CO,81073,6536
CO,81073,8388
CO,81073,6359
CO,81076,690
CO,81076,1970
CO,81076,1481
CO,81076,2575
CO,81082,26206
CO,81082,51334
CO,81082,42966
CO,81082,36714
CO,81082,58319
CO,81082,30770
CO,81089,10109
CO,81089,19165
CO,81089,16001
CO,81089,10320
CO,81089,17107
CO,81089,8582
CO,81090,1593
CO,81090,4010
CO,81090,3923
CO,81090,2324
CO,81090,6460
CO,81091,1480
CO,81091,2891
CO,81091,3231
CO,81091,3260
CO,81091,9228
CO,81092,1354
CO,81092,3476
CO,81092,3080
CO,81092,2915
CO,81092,7020
CO,81101,32386
CO,81101,72211
CO,81101,54361
CO,81101,44773
CO,81101,77034
CO,81101,51679
CO,81120,4812
CO,81120,9255
CO,81120,7297
CO,81120,5155
CO,81120,13133
CO,81122,14452
CO,81122,37434
CO,81122,44088
CO,81122,46585
CO,81122,100052
CO,81122,73583
CO,81123,2047
CO,81123,3182
CO,81123,4008
CO,81123,5350
CO,81125,8079
CO,81125,15033
CO,81125,12421
CO,81125,6864
CO,81125,8577
CO,81125,21075
CO,81130,1709
CO,81130,4080
CO,81130,4530
CO,81130,3530
CO,81130,9263
CO,81130,8299
CO,81132,6353
CO,81132,14160
CO,81132,13713
CO,81132,8346
CO,81132,18985
CO,81132,11634
CO,81133,2186
CO,81133,4743
CO,81133,4640
CO,81133,3566
CO,81133,7244
CO,81136,506
CO,81136,2060
CO,81136,3611
CO,81137,10732
CO,81137,23693
CO,81137,21362
CO,81137,16626
CO,81137,29746
CO,81137,14474
CO,81140,4567
CO,81140,10336
CO,81140,7708
CO,81140,5434
CO,81140,14053
CO,81143,1777
CO,81143,3235
CO,81143,1768
CO,81143,3060
CO,81144,14733
CO,81144,33214
CO,81144,27602
CO,81144,21670
CO,81144,39920
CO,81144,45038
CO,81146,1299
CO,81146,2781
CO,81146,2370
CO,81146,2284
CO,81146,8883
CO,81147,28447
CO,81147,57856
CO,81147,55334
CO,81147,50190
CO,81147,114612
CO,81147,139147
CO,81149,1943
CO,81149,4599
CO,81149,4590
CO,81149,2749
CO,81151,2540
CO,81151,5856
CO,81151,5231
CO,81151,3298
CO,81151,6711
CO,81152,3170
CO,81152,4974
CO,81152,3312
CO,81152,3116
CO,81152,3144
CO,81154,2631
CO,81154,4645
CO,81154,5739
CO,81154,5591
CO,81154,11275
CO,81154,9215
CO,81155,428
CO,81155,2332
CO,81155,3273
CO,81201,19745
CO,81201,45478
CO,81201,46610
CO,81201,40788
CO,81201,102181
CO,81201,118949
CO,81210,663
CO,81210,1595
CO,81210,2329
CO,81210,10190
CO,81211,13842
CO,81211,32736
CO,81211,41784
CO,81211,37191
CO,81211,85150
CO,81211,83314
CO,81212,51039
CO,81212,111951
CO,81212,117360
CO,81212,99298
CO,81212,172504
CO,81212,83255
CO,81220,366
CO,81220,781
CO,81220,1393
CO,81220,5526
CO,81223,4044
CO,81223,8954
CO,81223,7994
CO,81223,7952
CO,81223,13485
CO,81223,12581
CO,81224,10373
CO,81224,27370
CO,81224,23758
CO,81224,20415
CO,81224,61530
CO,81224,170351
CO,81226,12190
CO,81226,26408
CO,81226,29357
CO,81226,20470
CO,81226,28618
CO,81226,10591
CO,81230,21881
CO,81230,52303
CO,81230,40652
CO,81230,43757
CO,81230,83065
CO,81230,54773
CO,81233,1633
CO,81233,4134
CO,81233,3889
CO,81233,4863
CO,81233,15591
CO,81235,1475
CO,81235,3078
CO,81235,2337
CO,81235,3377
CO,81235,9528
CO,81235,5948
CO,81236,1872
CO,81236,4399
CO,81236,5568
CO,81236,7107
CO,81236,17774
CO,81236,12287
CO,81240,8818
CO,81240,18948
CO,81240,23728
CO,81240,20313
CO,81240,35667
CO,81240,14295
CO,81252,8095
CO,81252,16052
CO,81252,21191
CO,81252,18354
CO,81252,41793
CO,81252,45535
CO,81253,671
CO,81253,1442
CO,81253,1589
CO,81253,2476
CO,81253,5928
CO,81301,59063
CO,81301,131998
CO,81301,116905
CO,81301,111273
CO,81301,326488
CO,81301,687650
CO,81303,14711
CO,81303,36889
CO,81303,34684
CO,81303,35326
CO,81303,80043
CO,81303,111224
CO,81320,603
CO,81320,1210
CO,81320,1530
CO,81320,3594
CO,81321,32127
CO,81321,67025
CO,81321,55413
CO,81321,46291
CO,81321,84794
CO,81321,68165
CO,81323,8960
CO,81323,20013
CO,81323,21518
CO,81323,20690
CO,81323,39722
CO,81323,38393
CO,81324,2257
CO,81324,5155
CO,81324,5215
CO,81324,5176
CO,81324,9300
CO,81326,3994
CO,81326,9588
CO,81326,9210
CO,81326,8810
CO,81326,20753
CO,81326,41161
CO,81327,1178
CO,81327,2741
CO,81327,3101
CO,81327,2734
CO,81327,6058
CO,81328,8877
CO,81328,17484
CO,81328,21420
CO,81328,19035
CO,81328,35372
CO,81328,32207
CO,81331,816
CO,81331,1485
CO,81331,1738
CO,81331,3429
CO,81401,48066
CO,81401,109179
CO,81401,108776
CO,81401,92976
CO,81401,156776
CO,81401,91021
CO,81403,19468
CO,81403,46321
CO,81403,48917
CO,81403,50549
CO,81403,121187
CO,81403,109458
CO,81410,3496
CO,81410,7128
CO,81410,8527
CO,81410,6338
CO,81410,13387
CO,81413,10607
CO,81413,21411
CO,81413,22870
CO,81413,24533
CO,81413,40481
CO,81413,30900
CO,81415,3235
CO,81415,5778
CO,81415,6428
CO,81415,6371
CO,81415,18970
CO,81416,28003
CO,81416,61686
CO,81416,56613
CO,81416,45893
CO,81416,72110
CO,81416,41292
CO,81418,3573
CO,81418,7048
CO,81418,6848
CO,81418,6273
CO,81418,11848
CO,81419,8005
CO,81419,14743
CO,81419,16000
CO,81419,14858
CO,81419,23102
CO,81419,14364
CO,81422,1167
CO,81422,2087
CO,81422,3298
CO,81422,2825
CO,81424,2489
CO,81424,4640
CO,81424,4400
CO,81424,4271
CO,81424,8399
CO,81425,9878
CO,81425,24415
CO,81425,20242
CO,81425,15228
CO,81425,23746
CO,81425,7003
CO,81428,9305
CO,81428,14964
CO,81428,13357
CO,81428,11416
CO,81428,25425
CO,81428,24028
CO,81431,516
CO,81431,1243
CO,81431,1284
CO,81431,2948
CO,81432,5211
CO,81432,14335
CO,81432,14100
CO,81432,16213
CO,81432,49764
CO,81432,77359
CO,81435,10670
CO,81435,32949
CO,81435,29769
CO,81435,21486
CO,81435,56026
CO,81435,324961
CO,81501,55113
CO,81501,106675
CO,81501,76868
CO,81501,54760
CO,81501,72355
CO,81501,50956
CO,81503,32536
CO,81503,76834
CO,81503,72987
CO,81503,67637
CO,81503,114314
CO,81503,46235
CO,81504,65688
CO,81504,157202
CO,81504,156362
CO,81504,133213
CO,81504,177462
CO,81504,35217
CO,81505,22008
CO,81505,46867
CO,81505,55012
CO,81505,50324
CO,81505,126318
CO,81505,194672
CO,81506,19131
CO,81506,43176
CO,81506,53913
CO,81506,59220
CO,81506,161543
CO,81506,153826
CO,81507,21332
CO,81507,47956
CO,81507,68357
CO,81507,76872
CO,81507,255372
CO,81507,345067
CO,81520,36023
CO,81520,72554
CO,81520,54164
CO,81520,36328
CO,81520,35202
CO,81520,11098
CO,81521,26851
CO,81521,64425
CO,81521,78229
CO,81521,83068
CO,81521,176625
CO,81521,93700
CO,81523,1219
CO,81523,2440
CO,81523,4731
CO,81523,3414
CO,81523,16205
CO,81524,3844
CO,81524,6579
CO,81524,9701
CO,81524,13101
CO,81524,31088
CO,81524,16814
CO,81525,1728
CO,81525,4572
CO,81525,3424
CO,81525,4399
CO,81525,14872
CO,81526,10331
CO,81526,22409
CO,81526,23470
CO,81526,22771
CO,81526,53514
CO,81526,38681
CO,81527,3390
CO,81527,7799
CO,81527,9194
CO,81527,11505
CO,81527,24422
CO,81527,13004
CO,81601,24423
CO,81601,70986
CO,81601,65911
CO,81601,55039
CO,81601,151434
CO,81601,207601
CO,81610,718
CO,81610,1166
CO,81610,2745
CO,81610,2928
CO,81611,13719
CO,81611,37747
CO,81611,45858
CO,81611,36395
CO,81611,92613
CO,81611,857129
CO,81621,12103
CO,81621,35512
CO,81621,35195
CO,81621,33354
CO,81621,81863
CO,81621,208289
CO,81623,25337
CO,81623,73693
CO,81623,73409
CO,81623,68536
CO,81623,182891
CO,81623,538774
CO,81624,1955
CO,81624,4545
CO,81624,5078
CO,81624,4734
CO,81624,17619
CO,81625,20218
CO,81625,47047
CO,81625,43424
CO,81625,52085
CO,81625,101086
CO,81625,27456
CO,81630,1613
CO,81630,4029
CO,81630,4707
CO,81630,4108
CO,81630,10281
CO,81632,12667
CO,81632,35946
CO,81632,38428
CO,81632,31849
CO,81632,100323
CO,81632,548721
CO,81635,13085
CO,81635,31790
CO,81635,33055
CO,81635,28753
CO,81635,43150
CO,81635,16992
CO,81637,12317
CO,81637,34756
CO,81637,40803
CO,81637,39850
CO,81637,88149
CO,81637,55650
CO,81639,3578
CO,81639,10852
CO,81639,11556
CO,81639,12682
CO,81639,28456
CO,81639,9896
CO,81640,557
CO,81640,1055
CO,81640,1254
CO,81640,2653
CO,81641,5987
CO,81641,13219
CO,81641,16820
CO,81641,18706
CO,81641,36488
CO,81641,13987
CO,81647,11821
CO,81647,32443
CO,81647,34327
CO,81647,33642
CO,81647,81378
CO,81647,48269
CO,81648,3109
CO,81648,6918
CO,81648,9367
CO,81648,12676
CO,81648,25708
CO,81648,11354
CO,81650,23269
CO,81650,63159
CO,81650,65464
CO,81650,54389
CO,81650,101060
CO,81650,53074
CO,81652,9183
CO,81652,22319
CO,81652,28528
CO,81652,25496
CO,81652,60437
CO,81652,23630
CO,81654,1843
CO,81654,6740
CO,81654,7351
CO,81654,5464
CO,81654,9908
CO,81654,62537
CO,81657,11454
CO,81657,32063
CO,81657,25516
CO,81657,15443
CO,81657,42735
CO,81657,371940
CT,6001,18994
CT,6001,39517
CT,6001,62367
CT,6001,75384
CT,6001,318961
CT,6001,1289043
CT,6002,39961
CT,6002,114361
CT,6002,131321
CT,6002,119578
CT,6002,255813
CT,6002,292889
CT,6010,120991
CT,6010,285614
CT,6010,330628
CT,6010,280592
CT,6010,621446
CT,6010,257508
CT,6013,11044
CT,6013,20719
CT,6013,35986
CT,6013,41868
CT,6013,193385
CT,6013,264952
CT,6016,10236
CT,6016,26808
CT,6016,36079
CT,6016,32021
CT,6016,94601
CT,6016,47128
CT,6018,5955
CT,6018,13948
CT,6018,12861
CT,6018,11459
CT,6018,28095
CT,6019,12785
CT,6019,29394
CT,6019,39096
CT,6019,47130
CT,6019,168880
CT,6019,300455
CT,6021,1833
CT,6021,5104
CT,6021,6088
CT,6021,7149
CT,6021,23367
CT,6021,14541
CT,6023,2027
CT,6023,4572
CT,6023,6088
CT,6023,7445
CT,6023,28412
CT,6023,17405
CT,6024,1044
CT,6024,2580
CT,6024,2529
CT,6024,2160
CT,6024,8499
CT,6026,6123
CT,6026,16949
CT,6026,25340
CT,6026,26086
CT,6026,99884
CT,6026,85293
CT,6027,1912
CT,6027,4776
CT,6027,6627
CT,6027,9157
CT,6027,21996
CT,6027,19422
CT,6029,21367
CT,6029,57552
CT,6029,72640
CT,6029,87178
CT,6029,283233
CT,6029,333496
CT,6031,2120
CT,6031,4788
CT,6031,5077
CT,6031,4519
CT,6031,16369
CT,6031,22885
CT,6032,22105
CT,6032,52540
CT,6032,79022
CT,6032,93590
CT,6032,303107
CT,6032,844256
CT,6033,34512
CT,6033,72314
CT,6033,111804
CT,6033,125388
CT,6033,527908
CT,6033,1243701
CT,6035,9774
CT,6035,21941
CT,6035,33820
CT,6035,41483
CT,6035,143331
CT,6035,136455
CT,6037,27386
CT,6037,64695
CT,6037,90823
CT,6037,106547
CT,6037,354680
CT,6037,310786
CT,6039,3331
CT,6039,7805
CT,6039,9427
CT,6039,10209
CT,6039,31635
CT,6039,85412
CT,6040,70247
CT,6040,175029
CT,6040,188547
CT,6040,158641
CT,6040,348596
CT,6040,234327
CT,6042,40375
CT,6042,117528
CT,6042,153589
CT,6042,152641
CT,6042,262263
CT,6042,87642
CT,6043,6656
CT,6043,14997
CT,6043,22458
CT,6043,24540
CT,6043,96748
CT,6043,93926
CT,6051,86633
CT,6051,171362
CT,6051,105242
CT,6051,49793
CT,6051,54520
CT,6051,7990
CT,6052,17141
CT,6052,42544
CT,6052,40839
CT,6052,34595
CT,6052,66376
CT,6052,41782
CT,6053,78525
CT,6053,188073
CT,6053,165275
CT,6053,121892
CT,6053,155531
CT,6053,36092
CT,6057,9784
CT,6057,20207
CT,6057,28967
CT,6057,33425
CT,6057,121007
CT,6057,169370
CT,6058,2763
CT,6058,5069
CT,6058,6825
CT,6058,7684
CT,6058,25038
CT,6058,40972
CT,6060,2346
CT,6060,4991
CT,6060,7979
CT,6060,10695
CT,6060,50838
CT,6060,103036
CT,6062,32094
CT,6062,86659
CT,6062,111063
CT,6062,98184
CT,6062,210857
CT,6062,88587
CT,6063,4380
CT,6063,9640
CT,6063,16138
CT,6063,20821
CT,6063,62903
CT,6063,31611
CT,6065,1205
CT,6065,2200
CT,6065,3764
CT,6065,5141
CT,6065,12284
CT,6065,6901
CT,6066,54789
CT,6066,146710
CT,6066,174000
CT,6066,164827
CT,6066,352702
CT,6066,182794
CT,6067,27657
CT,6067,72446
CT,6067,114878
CT,6067,129451
CT,6067,318254
CT,6067,306429
CT,6068,2153
CT,6068,5647
CT,6068,6457
CT,6068,4962
CT,6068,18801
CT,6068,72929
CT,6069,4205
CT,6069,8270
CT,6069,10533
CT,6069,10201
CT,6069,26864
CT,6069,118989
CT,6070,17110
CT,6070,35194
CT,6070,53807
CT,6070,65969
CT,6070,307660
CT,6070,645197
CT,6071,11731
CT,6071,27115
CT,6071,38447
CT,6071,44797
CT,6071,166769
CT,6071,211516
CT,6073,5734
CT,6073,11145
CT,6073,16429
CT,6073,22095
CT,6073,96067
CT,6073,456038
CT,6074,32668
CT,6074,72972
CT,6074,114255
CT,6074,136797
CT,6074,510511
CT,6074,531224
CT,6076,19558
CT,6076,53532
CT,6076,61139
CT,6076,66893
CT,6076,152187
CT,6076,66983
CT,6078,13389
CT,6078,28853
CT,6078,43131
CT,6078,50115
CT,6078,181379
CT,6078,390234
CT,6081,2150
CT,6081,6875
CT,6081,7606
CT,6081,8411
CT,6081,18645
CT,6081,9424
CT,6082,70585
CT,6082,189680
CT,6082,237114
CT,6082,221307
CT,6082,507795
CT,6082,174420
CT,6084,17823
CT,6084,37331
CT,6084,58103
CT,6084,73668
CT,6084,277158
CT,6084,318055
CT,6085,10066
CT,6085,20335
CT,6085,31349
CT,6085,31579
CT,6085,124112
CT,6085,178714
CT,6088,9141
CT,6088,23407
CT,6088,34629
CT,6088,31845
CT,6088,51201
CT,6088,21657
CT,6089,4556
CT,6089,9886
CT,6089,15495
CT,6089,18805
CT,6089,69725
CT,6089,143276
CT,6090,1085
CT,6090,2611
CT,6090,4156
CT,6090,4239
CT,6090,19647
CT,6090,61657
CT,6092,3865
CT,6092,6028
CT,6092,8950
CT,6092,12803
CT,6092,77530
CT,6092,318559
CT,6093,4759
CT,6093,9567
CT,6093,14965
CT,6093,18886
CT,6093,69948
CT,6093,75592
CT,6095,50271
CT,6095,145547
CT,6095,179143
CT,6095,163986
CT,6095,392646
CT,6095,214045
CT,6096,23007
CT,6096,64365
CT,6096,81180
CT,6096,74587
CT,6096,151344
CT,6096,63816
CT,6098,20349
